MunicipalityID,Department Name,Municipality Name,COD_DANE,NOM_DEPART,NOM_MUNICI,COD_DANE
12014,AMAZONAS,EL ENCANTO,91263,AMAZONAS,EL ENCANTO,91263
11624,AMAZONAS,LA CHORRERA,91405,AMAZONAS,LA CHORRERA,91405
11901,AMAZONAS,LA PEDRERA,91407,AMAZONAS,LA PEDRERA,91407
12452,AMAZONAS,LA VICTORIA,91430,AMAZONAS,LA VICTORIA,91430
12436,AMAZONAS,LETICIA,91001,AMAZONAS,LETICIA,91001
11937,AMAZONAS,MIRITI,91460,AMAZONAS,MIRITI-PARANA,91460
12029,AMAZONAS,PUERTO ALEGRIA,91530,AMAZONAS,PUERTO ALEGRIA,91530
12164,AMAZONAS,PUERTO ARICA,91536,AMAZONAS,PUERTO ARICA,91536
11960,AMAZONAS,PUERTO NARINO,91540,AMAZONAS,PUERTO NARINO,91540
12079,AMAZONAS,PUERTO SANTANDER,91669,AMAZONAS,SANTANDER,91669
11707,AMAZONAS,TARAPACA,91798,AMAZONAS,TARAPACA,91798
11832,ANTIOQUIA,ABEJORRAL,5002,ANTIOQUIA,ABEJORRAL,5002
11844,ANTIOQUIA,ABRIAQUI,5004,ANTIOQUIA,ABRIAQUI,5004
11965,ANTIOQUIA,ALEJANDRIA,5021,ANTIOQUIA,ALEJANDRIA,5021
12094,ANTIOQUIA,AMAGA,5030,ANTIOQUIA,AMAGA,5030
11572,ANTIOQUIA,AMALFI,5031,ANTIOQUIA,AMALFI,5031
11852,ANTIOQUIA,ANDES,5034,ANTIOQUIA,ANDES,5034
12253,ANTIOQUIA,ANGELOPOLIS,5036,ANTIOQUIA,ANGELOPOLIS,5036
11635,ANTIOQUIA,ANGOSTURA,5038,ANTIOQUIA,ANGOSTURA,5038
12024,ANTIOQUIA,ANORI,5040,ANTIOQUIA,ANORI,5040
11845,ANTIOQUIA,ANZA,5044,ANTIOQUIA,ANZA,5044
12610,ANTIOQUIA,APARTADO,5045,ANTIOQUIA,APARTADO,5045
11620,ANTIOQUIA,ARBOLETES,5051,ANTIOQUIA,ARBOLETES,5051
12228,ANTIOQUIA,ARGELIA,5055,ANTIOQUIA,ARGELIA,5055
11583,ANTIOQUIA,ARMENIA,5059,ANTIOQUIA,ARMENIA,5059
12021,ANTIOQUIA,BARBOSA,5079,ANTIOQUIA,BARBOSA,5079
11729,ANTIOQUIA,BELLO,5088,ANTIOQUIA,BELLO,5088
12050,ANTIOQUIA,BELMIRA,5086,ANTIOQUIA,BELMIRA,5086
12602,ANTIOQUIA,BETANIA,5091,ANTIOQUIA,BETANIA,5091
12046,ANTIOQUIA,BETULIA,5093,ANTIOQUIA,BETULIA,5093
11616,ANTIOQUIA,BRICENO,5107,ANTIOQUIA,BRICENO,5107
12159,ANTIOQUIA,BURITICA,5113,ANTIOQUIA,BURITICA,5113
12595,ANTIOQUIA,CACERES,5120,ANTIOQUIA,CACERES,5120
12165,ANTIOQUIA,CAICEDO,5125,ANTIOQUIA,CAICEDO,5125
12503,ANTIOQUIA,CALDAS,5129,ANTIOQUIA,CALDAS,5129
12160,ANTIOQUIA,CAMPAMENTO,5134,ANTIOQUIA,CAMPAMENTO,5134
12055,ANTIOQUIA,CANASGORDAS,5138,ANTIOQUIA,CANASGORDAS,5138
12236,ANTIOQUIA,CARACOLI,5142,ANTIOQUIA,CARACOLI,5142
12185,ANTIOQUIA,CARAMANTA,5145,ANTIOQUIA,CARAMANTA,5145
11673,ANTIOQUIA,CAREPA,5147,ANTIOQUIA,CAREPA,5147
11912,ANTIOQUIA,EL CARMEN DE VIBORAL,5148,ANTIOQUIA,CARMEN DE VIBORAL,5148
11947,ANTIOQUIA,CAROLINA,5150,ANTIOQUIA,CAROLINA,5150
12407,ANTIOQUIA,CAUCASIA,5154,ANTIOQUIA,CAUCASIA,5154
12392,ANTIOQUIA,CHIGORODO,5172,ANTIOQUIA,CHIGORODO,5172
12216,ANTIOQUIA,CISNEROS,5190,ANTIOQUIA,CISNEROS,5190
12422,ANTIOQUIA,BOLIVAR,5101,ANTIOQUIA,CIUDAD BOLIVAR,5101
12463,ANTIOQUIA,COCORNA,5197,ANTIOQUIA,COCORNA,5197
12281,ANTIOQUIA,CONCEPCION,5206,ANTIOQUIA,CONCEPCION,5206
11811,ANTIOQUIA,CONCORDIA,5209,ANTIOQUIA,CONCORDIA,5209
11820,ANTIOQUIA,COPACABANA,5212,ANTIOQUIA,COPACABANA,5212
11612,ANTIOQUIA,DABEIBA,5234,ANTIOQUIA,DABEIBA,5234
12654,ANTIOQUIA,DON MATIAS,5237,ANTIOQUIA,DON MATIAS,5237
11649,ANTIOQUIA,EBEJICO,5240,ANTIOQUIA,EBEJICO,5240
12154,ANTIOQUIA,EL BAGRE,5250,ANTIOQUIA,EL BAGRE,5250
12408,ANTIOQUIA,ENTRERRIOS,5264,ANTIOQUIA,ENTRERRIOS,5264
11992,ANTIOQUIA,ENVIGADO,5266,ANTIOQUIA,ENVIGADO,5266
12139,ANTIOQUIA,FREDONIA,5282,ANTIOQUIA,FREDONIA,5282
12073,ANTIOQUIA,FRONTINO,5284,ANTIOQUIA,FRONTINO,5284
12033,ANTIOQUIA,GIRALDO,5306,ANTIOQUIA,GIRALDO,5306
12485,ANTIOQUIA,GIRARDOTA,5308,ANTIOQUIA,GIRARDOTA,5308
12339,ANTIOQUIA,GOMEZ PLATA,5310,ANTIOQUIA,GOMEZ PLATA,5310
11827,ANTIOQUIA,GRANADA,5313,ANTIOQUIA,GRANADA,5313
11925,ANTIOQUIA,GUADALUPE,5315,ANTIOQUIA,GUADALUPE,5315
11645,ANTIOQUIA,GUARNE,5318,ANTIOQUIA,GUARNE,5318
12231,ANTIOQUIA,GUATAPE,5321,ANTIOQUIA,GUATAPE,5321
11585,ANTIOQUIA,HELICONIA,5347,ANTIOQUIA,HELICONIA,5347
12574,ANTIOQUIA,HISPANIA,5353,ANTIOQUIA,HISPANIA,5353
12644,ANTIOQUIA,ITAGUI,5360,ANTIOQUIA,ITAGUI,5360
11735,ANTIOQUIA,ITUANGO,5361,ANTIOQUIA,ITUANGO,5361
12130,ANTIOQUIA,JARDIN,5364,ANTIOQUIA,JARDIN,5364
11966,ANTIOQUIA,JERICO,5368,ANTIOQUIA,JERICO,5368
11995,ANTIOQUIA,LA CEJA,5376,ANTIOQUIA,LA CEJA,5376
11720,ANTIOQUIA,LA ESTRELLA,5380,ANTIOQUIA,LA ESTRELLA,5380
11919,ANTIOQUIA,LA PINTADA,5390,ANTIOQUIA,LA PINTADA,5390
12596,ANTIOQUIA,LA UNION,5400,ANTIOQUIA,LA UNION,5400
12368,ANTIOQUIA,LIBORINA,5411,ANTIOQUIA,LIBORINA,5411
12441,ANTIOQUIA,MACEO,5425,ANTIOQUIA,MACEO,5425
12630,ANTIOQUIA,MARINILLA,5440,ANTIOQUIA,MARINILLA,5440
12086,ANTIOQUIA,MEDELLIN,5001,ANTIOQUIA,MEDELLIN,5001
12587,ANTIOQUIA,MONTEBELLO,5467,ANTIOQUIA,MONTEBELLO,5467
12114,ANTIOQUIA,MURINDO,5475,ANTIOQUIA,MURINDO,5475
11967,ANTIOQUIA,MUTATA,5480,ANTIOQUIA,MUTATA,5480
12269,ANTIOQUIA,NARINO,5483,ANTIOQUIA,NARINO,5483
12222,ANTIOQUIA,NECHI,5495,ANTIOQUIA,NECHI,5495
11812,ANTIOQUIA,NECOCLI,5490,ANTIOQUIA,NECOCLI,5490
12315,ANTIOQUIA,OLAYA,5501,ANTIOQUIA,OLAYA,5501
12071,ANTIOQUIA,PENOL,5541,ANTIOQUIA,PENOL,5541
11988,ANTIOQUIA,PEQUE,5543,ANTIOQUIA,PEQUE,5543
12155,ANTIOQUIA,PUEBLORRICO,5576,ANTIOQUIA,PUEBLORRICO,5576
12531,ANTIOQUIA,PUERTO BERRIO,5579,ANTIOQUIA,PUERTO BERRIO,5579
12056,ANTIOQUIA,PUERTO NARE,5585,ANTIOQUIA,PUERTO NARE,5585
12619,ANTIOQUIA,PUERTO TRIUNFO,5591,ANTIOQUIA,PUERTO TRIUNFO,5591
12611,ANTIOQUIA,REMEDIOS,5604,ANTIOQUIA,REMEDIOS,5604
12316,ANTIOQUIA,RETIRO,5607,ANTIOQUIA,RETIRO,5607
12080,ANTIOQUIA,RIONEGRO,5615,ANTIOQUIA,RIONEGRO,5615
11968,ANTIOQUIA,SABANALARGA,5628,ANTIOQUIA,SABANALARGA,5628
12223,ANTIOQUIA,SABANETA,5631,ANTIOQUIA,SABANETA,5631
11787,ANTIOQUIA,SALGAR,5642,ANTIOQUIA,SALGAR,5642
12263,ANTIOQUIA,SAN ANDRES DE CUERQUIA,5647,ANTIOQUIA,SAN ANDRES,5647
12447,ANTIOQUIA,SAN CARLOS,5649,ANTIOQUIA,SAN CARLOS,5649
11621,ANTIOQUIA,SAN FRANCISCO,5652,ANTIOQUIA,SAN FRANCISCO,5652
11871,ANTIOQUIA,SAN JERONIMO,5656,ANTIOQUIA,SAN JERONIMO,5656
12486,ANTIOQUIA,SAN JOSE DE LA MONTANA,5658,ANTIOQUIA,SAN JOSE DE LA MONTANA,5658
12152,ANTIOQUIA,SAN JUAN DE URABA,5659,ANTIOQUIA,SAN JUAN DE URABA,5659
11736,ANTIOQUIA,SAN LUIS,5660,ANTIOQUIA,SAN LUIS,5660
12210,ANTIOQUIA,SAN PEDRO,5664,ANTIOQUIA,SAN PEDRO,5664
11938,ANTIOQUIA,SAN PEDRO DE URABA,5665,ANTIOQUIA,SAN PEDRO DE URABA,5665
12527,ANTIOQUIA,SAN RAFAEL,5667,ANTIOQUIA,SAN RAFAEL,5667
11974,ANTIOQUIA,SAN ROQUE,5670,ANTIOQUIA,SAN ROQUE,5670
12495,ANTIOQUIA,SAN VICENTE,5674,ANTIOQUIA,SAN VICENTE,5674
12317,ANTIOQUIA,SANTA BARBARA,5679,ANTIOQUIA,SANTA BARBARA,5679
11833,ANTIOQUIA,SANTAFE DE ANTIOQUIA,5042,ANTIOQUIA,SANTA FE DE ANTIOQUIA,5042
12002,ANTIOQUIA,SANTA ROSA DE OSOS,5686,ANTIOQUIA,SANTA ROSA DE OSOS,5686
11795,ANTIOQUIA,SANTO DOMINGO,5690,ANTIOQUIA,SANTO DOMINGO,5690
11746,ANTIOQUIA,EL SANTUARIO,5697,ANTIOQUIA,SANTUARIO,5697
12428,ANTIOQUIA,SEGOVIA,5736,ANTIOQUIA,SEGOVIA,5736
11839,ANTIOQUIA,SONSON,5756,ANTIOQUIA,SONSON,5756
12648,ANTIOQUIA,SOPETRAN,5761,ANTIOQUIA,SOPETRAN,5761
12398,ANTIOQUIA,TAMESIS,5789,ANTIOQUIA,TAMESIS,5789
12680,ANTIOQUIA,TARAZA,5790,ANTIOQUIA,TARAZA,5790
11586,ANTIOQUIA,TARSO,5792,ANTIOQUIA,TARSO,5792
12489,ANTIOQUIA,TITIRIBI,5809,ANTIOQUIA,TITIRIBI,5809
12282,ANTIOQUIA,TOLEDO,5819,ANTIOQUIA,TOLEDO,5819
12561,ANTIOQUIA,TURBO,5837,ANTIOQUIA,TURBO,5837
12205,ANTIOQUIA,URAMITA,5842,ANTIOQUIA,URAMITA,5842
12166,ANTIOQUIA,URRAO,5847,ANTIOQUIA,URRAO,5847
11939,ANTIOQUIA,VALDIVIA,5854,ANTIOQUIA,VALDIVIA,5854
12487,ANTIOQUIA,VALPARAISO,5856,ANTIOQUIA,VALPARAISO,5856
11920,ANTIOQUIA,VEGACHI,5858,ANTIOQUIA,VEGACHI,5858
11868,ANTIOQUIA,VENECIA,5861,ANTIOQUIA,VENECIA,5861
11699,ANTIOQUIA,VIGIA DEL FUERTE,5873,ANTIOQUIA,VIGIA DEL FUERTE,5873
11642,ANTIOQUIA,YALI,5885,ANTIOQUIA,YALI,5885
11629,ANTIOQUIA,YARUMAL,5887,ANTIOQUIA,YARUMAL,5887
11592,ANTIOQUIA,YOLOMBO,5890,ANTIOQUIA,YOLOMBO,5890
12620,ANTIOQUIA,YONDO,5893,ANTIOQUIA,YONDO,5893
11772,ANTIOQUIA,ZARAGOZA,5895,ANTIOQUIA,ZARAGOZA,5895
12037,ARAUCA,ARAUCA,81001,ARAUCA,ARAUCA,81001
12305,ARAUCA,ARAUQUITA,81065,ARAUCA,ARAUQUITA,81065
11923,ARAUCA,CRAVO NORTE,81220,ARAUCA,CRAVO NORTE,81220
11794,ARAUCA,FORTUL,81300,ARAUCA,FORTUL,81300
12573,ARAUCA,PUERTO RONDON,81591,ARAUCA,PUERTO RONDON,81591
11600,ARAUCA,SARAVENA,81736,ARAUCA,SARAVENA,81736
12647,ARAUCA,TAME,81794,ARAUCA,TAME,81794
12237,ATLANTICO,BARANOA,8078,ATLÁNTICO,BARANOA,8078
11778,ATLANTICO,BARRANQUILLA,8001,ATLÁNTICO,BARRANQUILLA,8001
11587,ATLANTICO,CAMPO DE LA CRUZ,8137,ATLÁNTICO,CAMPO DE LA CRUZ,8137
12655,ATLANTICO,CANDELARIA,8141,ATLÁNTICO,CANDELARIA,8141
12621,ATLANTICO,GALAPA,8296,ATLÁNTICO,GALAPA,8296
12429,ATLANTICO,JUAN DE ACOSTA,8372,ATLÁNTICO,JUAN DE ACOSTA,8372
12123,ATLANTICO,LURUACO,8421,ATLÁNTICO,LURUACO,8421
11840,ATLANTICO,MALAMBO,8433,ATLÁNTICO,MALAMBO,8433
11588,ATLANTICO,MANATI,8436,ATLÁNTICO,MANATI,8436
11668,ATLANTICO,PALMAR DE VARELA,8520,ATLÁNTICO,PALMAR DE VARELA,8520
12690,ATLANTICO,PIOJO,8549,ATLÁNTICO,PIOJO,8549
11593,ATLANTICO,POLONUEVO,8558,ATLÁNTICO,POLONUEVO,8558
12364,ATLANTICO,PONEDERA,8560,ATLÁNTICO,PONEDERA,8560
11889,ATLANTICO,PUERTO COLOMBIA,8573,ATLÁNTICO,PUERTO COLOMBIA,8573
11594,ATLANTICO,REPELON,8606,ATLÁNTICO,REPELON,8606
12144,ATLANTICO,SABANAGRANDE,8634,ATLÁNTICO,SABANAGRANDE,8634
12294,ATLANTICO,SABANALARGA,8638,ATLÁNTICO,SABANALARGA,8638
12167,ATLANTICO,SANTA LUCIA,8675,ATLÁNTICO,SANTA LUCIA,8675
12217,ATLANTICO,SANTO TOMAS,8685,ATLÁNTICO,SANTO TOMAS,8685
12401,ATLANTICO,SOLEDAD,8758,ATLÁNTICO,SOLEDAD,8758
11784,ATLANTICO,SUAN,8770,ATLÁNTICO,SUAN,8770
12403,ATLANTICO,TUBARA,8832,ATLÁNTICO,TUBARA,8832
11996,ATLANTICO,USIACURI,8849,ATLÁNTICO,USIACURI,8849
11654,BOLIVAR,ACHI,13006,BOLÍVAR,ACHI,13006
12115,BOLIVAR,ALTOS DEL ROSARIO,13030,BOLÍVAR,ALTOS DEL ROSARIO,13030
12414,BOLIVAR,ARENAL,13042,BOLÍVAR,ARENAL,13042
12584,BOLIVAR,ARJONA,13052,BOLÍVAR,ARJONA,13052
11595,BOLIVAR,ARROYOHONDO,13062,BOLÍVAR,ARROYOHONDO,13062
12570,BOLIVAR,BARRANCO DE LOBA,13074,BOLÍVAR,BARRANCO DE LOBA,13074
11636,BOLIVAR,CALAMAR,13140,BOLÍVAR,CALAMAR,13140
12539,BOLIVAR,CANTAGALLO,13160,BOLÍVAR,CANTAGALLO,13160
12310,BOLIVAR,CARTAGENA,13001,BOLÍVAR,CARTAGENA DE INDIAS,13001
12386,BOLIVAR,CICUCO,13188,BOLÍVAR,CICUCO,13188
12664,BOLIVAR,CLEMENCIA,13222,BOLÍVAR,CLEMENCIA,13222
12631,BOLIVAR,CORDOBA,13212,BOLÍVAR,CORDOBA,13212
12632,BOLIVAR,EL CARMEN DE BOLIVAR,13244,BOLÍVAR,EL CARMEN DE BOLIVAR,13244
11681,BOLIVAR,EL GUAMO,13248,BOLÍVAR,EL GUAMO,13248
12321,BOLIVAR,EL PENON,13268,BOLÍVAR,EL PENON,13268
12547,BOLIVAR,HATILLO DE LOBA,13300,BOLÍVAR,HATILLO DE LOBA,13300
11801,BOLIVAR,MAGANGUE,13430,BOLÍVAR,MAGANGUE,13430
12649,BOLIVAR,MAHATES,13433,BOLÍVAR,MAHATES,13433
12565,BOLIVAR,MARGARITA,13440,BOLÍVAR,MARGARITA,13440
11703,BOLIVAR,MARIA LA BAJA,13442,BOLÍVAR,MARIA LA BAJA,13442
12512,BOLIVAR,MOMPOS,13468,BOLÍVAR,MOMPOS,13468
12306,BOLIVAR,MONTECRISTO,13458,BOLÍVAR,MONTECRISTO,13458
12105,BOLIVAR,MORALES,13473,BOLÍVAR,MORALES,13473
3,BOLÍVAR,NOROSI,13490,BOLÍVAR,NOROSI,13490
11686,BOLIVAR,PINILLOS,13549,BOLÍVAR,PINILLOS,13549
11747,BOLIVAR,REGIDOR,13580,BOLÍVAR,REGIDOR,13580
12140,BOLIVAR,RIO VIEJO,13600,BOLÍVAR,RIOVIEJO,13600
12496,BOLIVAR,SAN CRISTOBAL,13620,BOLÍVAR,SAN CRISTOBAL,13620
12551,BOLIVAR,SAN ESTANISLAO,13647,BOLÍVAR,SAN ESTANISLAO,13647
11983,BOLIVAR,SAN FERNANDO,13650,BOLÍVAR,SAN FERNANDO,13650
11655,BOLIVAR,SAN JACINTO,13654,BOLÍVAR,SAN JACINTO,13654
12638,BOLIVAR,SAN JACINTO DEL CAUCA,13655,BOLÍVAR,SAN JACINTO DEL CAUCA,13655
11940,BOLIVAR,SAN JUAN NEPOMUCENO,13657,BOLÍVAR,SAN JUAN NEPOMUCENO,13657
12612,BOLIVAR,SAN MARTIN DE LOBA,13667,BOLÍVAR,SAN MARTIN DE LOBA,13667
12665,BOLIVAR,SAN PABLO,13670,BOLÍVAR,SAN PABLO,13670
12163,BOLIVAR,SANTA CATALINA,13673,BOLÍVAR,SANTA CATALINA,13673
12597,BOLIVAR,SANTA ROSA,13683,BOLÍVAR,SANTA ROSA,13683
12318,BOLIVAR,SANTA ROSA DEL SUR,13688,BOLÍVAR,SANTA ROSA DEL SUR,13688
12575,BOLIVAR,SIMITI,13744,BOLÍVAR,SIMITI,13744
12532,BOLIVAR,SOPLAVIENTO,13760,BOLÍVAR,SOPLAVIENTO,13760
12541,BOLIVAR,TALAIGUA NUEVO,13780,BOLÍVAR,TALAIGUA NUEVO,13780
12471,BOLIVAR,TIQUISIO,13810,BOLÍVAR,TIQUISIO,13810
11921,BOLIVAR,TURBACO,13836,BOLÍVAR,TURBACO,13836
12141,BOLIVAR,TURBANA,13838,BOLÍVAR,TURBANA,13838
11890,BOLIVAR,VILLANUEVA,13873,BOLÍVAR,VILLANUEVA,13873
12409,BOLIVAR,ZAMBRANO,13894,BOLÍVAR,ZAMBRANO,13894
12476,BOYACA,ALMEIDA,15022,BOYACÁ,ALMEIDA,15022
11997,BOYACA,AQUITANIA,15047,BOYACÁ,AQUITANIA,15047
12299,BOYACA,ARCABUCO,15051,BOYACÁ,ARCABUCO,15051
12124,BOYACA,BELEN,15087,BOYACÁ,BELEN,15087
11961,BOYACA,BERBEO,15090,BOYACÁ,BERBEO,15090
12206,BOYACA,BETEITIVA,15092,BOYACÁ,BETEITIVA,15092
12656,BOYACA,BOAVITA,15097,BOYACÁ,BOAVITA,15097
12156,BOYACA,BOYACA,15104,BOYACÁ,BOYACA,15104
12218,BOYACA,BRICENO,15106,BOYACÁ,BRICENO,15106
12524,BOYACA,BUENAVISTA,15109,BOYACÁ,BUENAVISTA,15109
11924,BOYACA,BUSBANZA,15114,BOYACÁ,BUSBANZA,15114
12603,BOYACA,CALDAS,15131,BOYACÁ,CALDAS,15131
12359,BOYACA,CAMPOHERMOSO,15135,BOYACÁ,CAMPOHERMOSO,15135
12007,BOYACA,CERINZA,15162,BOYACÁ,CERINZA,15162
12089,BOYACA,CHINAVITA,15172,BOYACÁ,CHINAVITA,15172
12199,BOYACA,CHIQUINQUIRA,15176,BOYACÁ,CHIQUINQUIRA,15176
11604,BOYACA,CHIQUIZA,15232,BOYACÁ,CHIQUIZA,15232
11881,BOYACA,CHISCAS,15180,BOYACÁ,CHISCAS,15180
12238,BOYACA,CHITA,15183,BOYACÁ,CHITA,15183
12604,BOYACA,CHITARAQUE,15185,BOYACÁ,CHITARAQUE,15185
12067,BOYACA,CHIVATA,15187,BOYACÁ,CHIVATA,15187
11935,BOYACA,CHIVOR,15236,BOYACÁ,CHIVOR,15236
12504,BOYACA,CIENAGA,15189,BOYACÁ,CIENEGA,15189
11948,BOYACA,COMBITA,15204,BOYACÁ,COMBITA,15204
11799,BOYACA,COPER,15212,BOYACÁ,COPER,15212
12378,BOYACA,CORRALES,15215,BOYACÁ,CORRALES,15215
12622,BOYACA,COVARACHIA,15218,BOYACÁ,COVARACHIA,15218
12374,BOYACA,CUBARA,15223,BOYACÁ,CUBARA,15223
12142,BOYACA,CUCAITA,15224,BOYACÁ,CUCAITA,15224
12074,BOYACA,CUITIVA,15226,BOYACÁ,CUITIVA,15226
12548,BOYACA,DUITAMA,15238,BOYACÁ,DUITAMA,15238
11779,BOYACA,EL COCUY,15244,BOYACÁ,EL COCUY,15244
11954,BOYACA,EL ESPINO,15248,BOYACÁ,EL ESPINO,15248
12030,BOYACA,FIRAVITOBA,15272,BOYACÁ,FIRAVITOBA,15272
12090,BOYACA,FLORESTA,15276,BOYACÁ,FLORESTA,15276
12687,BOYACA,GACHANTIVA,15293,BOYACÁ,GACHANTIVA,15293
12381,BOYACA,GAMEZA,15296,BOYACÁ,GAMEZA,15296
11674,BOYACA,GARAGOA,15299,BOYACÁ,GARAGOA,15299
12068,BOYACA,GUACAMAYAS,15317,BOYACÁ,GUACAMAYAS,15317
12075,BOYACA,GUATEQUE,15322,BOYACÁ,GUATEQUE,15322
11885,BOYACA,GUAYATA,15325,BOYACÁ,GUAYATA,15325
12283,BOYACA,GUICAN,15332,BOYACÁ,GUICAN DE LA SIERRA,15332
12264,BOYACA,IZA,15362,BOYACÁ,IZA,15362
12613,BOYACA,JENESANO,15367,BOYACÁ,JENESANO,15367
12135,BOYACA,JERICO,15368,BOYACÁ,JERICO,15368
11834,BOYACA,LA CAPILLA,15380,BOYACÁ,LA CAPILLA,15380
12300,BOYACA,LA UVITA,15403,BOYACÁ,LA UVITA,15403
12182,BOYACA,LA VICTORIA,15401,BOYACÁ,LA VICTORIA,15401
11828,BOYACA,LABRANZAGRANDE,15377,BOYACÁ,LABRANZAGRANDE,15377
12334,BOYACA,MACANAL,15425,BOYACÁ,MACANAL,15425
12183,BOYACA,MARIPI,15442,BOYACÁ,MARIPI,15442
11802,BOYACA,MIRAFLORES,15455,BOYACÁ,MIRAFLORES,15455
11813,BOYACA,MONGUA,15464,BOYACÁ,MONGUA,15464
12186,BOYACA,MONGUI,15466,BOYACÁ,MONGUI,15466
12444,BOYACA,MONIQUIRA,15469,BOYACÁ,MONIQUIRA,15469
12322,BOYACA,MOTAVITA,15476,BOYACÁ,MOTAVITA,15476
12448,BOYACA,MUZO,15480,BOYACÁ,MUZO,15480
11993,BOYACA,NOBSA,15491,BOYACÁ,NOBSA,15491
12131,BOYACA,NUEVO COLON,15494,BOYACÁ,NUEVO COLON,15494
12091,BOYACA,OICATA,15500,BOYACÁ,OICATA,15500
11796,BOYACA,OTANCHE,15507,BOYACÁ,OTANCHE,15507
12136,BOYACA,PACHAVITA,15511,BOYACÁ,PACHAVITA,15511
11748,BOYACA,PAEZ,15514,BOYACÁ,PAEZ,15514
11625,BOYACA,PAIPA,15516,BOYACÁ,PAIPA,15516
12132,BOYACA,PAJARITO,15518,BOYACÁ,PAJARITO,15518
12250,BOYACA,PANQUEBA,15522,BOYACÁ,PANQUEBA,15522
12641,BOYACA,PAUNA,15531,BOYACÁ,PAUNA,15531
12350,BOYACA,PAYA,15533,BOYACÁ,PAYA,15533
12650,BOYACA,PAZ DE RIO,15537,BOYACÁ,PAZ DE RIO,15537
11650,BOYACA,PESCA,15542,BOYACÁ,PESCA,15542
12576,BOYACA,PISBA,15550,BOYACÁ,PISVA,15550
11922,BOYACA,PUERTO BOYACA,15572,BOYACÁ,PUERTO BOYACA,15572
12472,BOYACA,QUIPAMA,15580,BOYACÁ,QUIPAMA,15580
12157,BOYACA,RAMIRIQUI,15599,BOYACÁ,RAMIRIQUI,15599
12481,BOYACA,RAQUIRA,15600,BOYACÁ,RAQUIRA,15600
11656,BOYACA,RONDON,15621,BOYACÁ,RONDON,15621
12624,BOYACA,SABOYA,15632,BOYACÁ,SABOYA,15632
12290,BOYACA,SACHICA,15638,BOYACÁ,SACHICA,15638
12344,BOYACA,SAMACA,15646,BOYACÁ,SAMACA,15646
12442,BOYACA,SAN EDUARDO,15660,BOYACÁ,SAN EDUARDO,15660
11704,BOYACA,SAN JOSE DE PARE,15664,BOYACÁ,SAN JOSE DE PARE,15664
12605,BOYACA,SAN LUIS DE GACENO,15667,BOYACÁ,SAN LUIS DE GACENO,15667
11753,BOYACA,SAN MATEO,15673,BOYACÁ,SAN MATEO,15673
11902,BOYACA,SAN MIGUEL DE SEMA,15676,BOYACÁ,SAN MIGUEL DE SEMA,15676
11626,BOYACA,SAN PABLO DE BORBUR,15681,BOYACÁ,SAN PABLO DE BORBUR,15681
12081,BOYACA,SANTA MARIA,15690,BOYACÁ,SANTA MARIA,15690
11903,BOYACA,SANTA ROSA DE VITERBO,15693,BOYACÁ,SANTA ROSA DE VITERBO,15693
12307,BOYACA,SANTA SOFIA,15696,BOYACÁ,SANTA SOFIA,15696
12402,BOYACA,SANTANA,15686,BOYACÁ,SANTANA,15686
12625,BOYACA,SATIVANORTE,15720,BOYACÁ,SATIVANORTE,15720
12387,BOYACA,SATIVASUR,15723,BOYACÁ,SATIVASUR,15723
11872,BOYACA,SIACHOQUE,15740,BOYACÁ,SIACHOQUE,15740
11955,BOYACA,SOATA,15753,BOYACÁ,SOATA,15753
12542,BOYACA,SOCHA,15757,BOYACÁ,SOCHA,15757
12464,BOYACA,SOCOTA,15755,BOYACÁ,SOCOTA,15755
12592,BOYACA,SOGAMOSO,15759,BOYACÁ,SOGAMOSO,15759
12191,BOYACA,SOMONDOCO,15761,BOYACÁ,SOMONDOCO,15761
12232,BOYACA,SORA,15762,BOYACÁ,SORA,15762
12323,BOYACA,SORACA,15764,BOYACÁ,SORACA,15764
12311,BOYACA,SOTAQUIRA,15763,BOYACÁ,SOTAQUIRA,15763
11596,BOYACA,SUSACON,15774,BOYACÁ,SUSACON,15774
12187,BOYACA,SUTAMARCHAN,15776,BOYACÁ,SUTAMARCHAN,15776
12038,BOYACA,SUTATENZA,15778,BOYACÁ,SUTATENZA,15778
12365,BOYACA,TASCO,15790,BOYACÁ,TASCO,15790
11705,BOYACA,TENZA,15798,BOYACÁ,TENZA,15798
11862,BOYACA,TIBANA,15804,BOYACÁ,TIBANA,15804
12057,BOYACA,TIBASOSA,15806,BOYACÁ,TIBASOSA,15806
12224,BOYACA,TINJACA,15808,BOYACÁ,TINJACA,15808
12430,BOYACA,TIPACOQUE,15810,BOYACÁ,TIPACOQUE,15810
11721,BOYACA,TOCA,15814,BOYACÁ,TOCA,15814
12500,BOYACA,TOGUI,15816,BOYACÁ,TOGUI,15816
12015,BOYACA,TOPAGA,15820,BOYACÁ,TOPAGA,15820
11956,BOYACA,TOTA,15822,BOYACÁ,TOTA,15822
11930,BOYACA,TUNJA,15001,BOYACÁ,TUNJA,15001
12153,BOYACA,TUNUNGUA,15832,BOYACÁ,TUNUNGUA,15832
12127,BOYACA,TURMEQUE,15835,BOYACÁ,TURMEQUE,15835
11637,BOYACA,TUTA,15837,BOYACÁ,TUTA,15837
12505,BOYACA,TUTAZA,15839,BOYACÁ,TUTAZA,15839
11768,BOYACA,UMBITA,15842,BOYACÁ,UMBITA,15842
